"","LON5","LAT5","YY","MM","avg_sst"
"2516",160,0,2003,3,29.7662578706157
"2517",165,0,2003,3,29.7229909505045
"2518",120,5,2003,3,28.6325403341172
"2519",125,5,2003,3,28.1684261630424
"2520",130,5,2003,3,27.9813998730157
"2521",135,5,2003,3,28.3279514995418
"2522",140,5,2003,3,28.7388816835636
"2523",145,5,2003,3,29.2344402031505
"2524",150,5,2003,3,29.0876999421875
"2525",155,5,2003,3,29.1824366934334
"2526",160,5,2003,3,29.0274491380914
"2527",125,-5,2003,3,29.8240222838652
"2528",130,-5,2003,3,29.5458146330494
"2529",135,-5,2003,3,29.5058139565382
"2530",135,-5,2003,3,29.5058139565382
"2531",140,-5,2003,3,30.1470664164742
"2532",145,-5,2003,3,28.7215072822404
"2533",150,-5,2003,3,29.6798058243064
"2534",155,-5,2003,3,29.6527936611469
"2535",160,-5,2003,3,29.5292441816744
"2536",165,-5,2003,3,29.6492095459422
"2537",110,10,2003,3,27.3886606824197
"2538",115,10,2003,3,27.9551264867842
"2539",145,-10,2003,3,29.2358132352742
"2540",150,-10,2003,3,29.2546385920336
"2541",155,-10,2003,3,29.5887858456809
"2542",160,-10,2003,3,29.8499016886343
"2543",165,-10,2003,3,29.7467669811652
"2544",170,-10,2003,3,29.6491044845933
"2545",180,-10,2003,3,30.1104155002145
"2546",110,15,2003,3,26.2725214094677
"2547",115,15,2003,3,27.0765035602386
"2548",145,-15,2003,3,28.5408624864508
"2549",165,-15,2003,3,29.5439964729382
"2550",170,-15,2003,3,29.4077029597492
"2551",175,-15,2003,3,29.4736060672827
"2552",125,25,2003,3,22.7440008448962
"2553",125,30,2003,3,13.9767161394637
"2554",130,30,2003,3,20.1902721531993
"2555",135,30,2003,3,19.7526526515431
"2556",140,30,2003,3,18.6954369755386
"2557",140,35,2003,3,16.4119006207455
"2558",140,40,2003,3,7.80701115457062
"2559",145,40,2003,3,6.35472070828769
"2560",150,-40,2003,3,19.6136500381347
"2561",170,-40,2003,3,17.9833561318255
"2562",175,-40,2003,3,18.1463379989901
"2563",120,0,2003,4,29.9279276139683
"2564",125,0,2003,4,29.7394832139594
"2565",130,0,2003,4,29.6561015556032
"2566",135,0,2003,4,29.3502892648963
"2567",140,0,2003,4,29.59560619523
"2568",145,0,2003,4,29.8189861335771
"2569",150,0,2003,4,29.9226825374344
"2570",155,0,2003,4,30.2056488049139
"2571",160,0,2003,4,29.8072670005728
"2572",165,0,2003,4,29.8372956388357
"2573",170,0,2003,4,29.638129750464
"2574",120,5,2003,4,29.3922494150707
"2575",125,5,2003,4,29.0908211660557
"2576",130,5,2003,4,29.0939890186578
"2577",135,5,2003,4,29.5175384546712
"2578",140,5,2003,4,29.7620961184307
"2579",145,5,2003,4,29.7153565546583
"2580",150,5,2003,4,29.5358745016611
"2581",155,5,2003,4,29.4720514628324
"2582",125,-5,2003,4,29.6140190446062
"2583",130,-5,2003,4,29.4169071410491
"2584",135,-5,2003,4,29.3415625912879
"2585",140,-5,2003,4,29.7794509960704
"2586",145,-5,2003,4,29.3948539025078
"2587",150,-5,2003,4,29.5358699378215
"2588",155,-5,2003,4,29.7748295309884
"2589",160,-5,2003,4,29.9164580874421
"2590",165,-5,2003,4,30.0928964880899
"2591",170,-5,2003,4,30.0195812238197
"2592",110,10,2003,4,28.8192342652333
"2593",115,10,2003,4,29.1706114619414
"2594",145,-10,2003,4,28.3499988050097
"2595",150,-10,2003,4,28.3479807918315
"2596",155,-10,2003,4,28.8851937917693
"2597",160,-10,2003,4,29.3735586006145
"2598",165,-10,2003,4,29.6339686929897
"2599",170,-10,2003,4,29.871874414987
"2600",175,-10,2003,4,29.7920987860045
"2601",180,-10,2003,4,29.8265994023448
"2602",110,15,2003,4,27.7783956162112
"2603",115,15,2003,4,28.5492477298611
"2604",165,-15,2003,4,28.8009411380783
"2605",170,-15,2003,4,28.9351732115445
"2606",120,25,2003,4,22.8728170250503
"2607",125,25,2003,4,24.4683750923708
"2608",125,30,2003,4,16.5404235534656
"2609",135,30,2003,4,21.0870170669058
"2610",140,30,2003,4,20.2300409509992
"2611",140,35,2003,4,18.4916077515193
"2612",140,40,2003,4,8.92666268544536
"2613",145,40,2003,4,6.10638430532189
"2614",170,-40,2003,4,17.6882868801705
"2615",175,-40,2003,4,17.7994754336679
"2616",175,-45,2003,4,12.7963778541864
"2617",120,0,2003,5,30.0437640869962
"2618",125,0,2003,5,29.1661134185026
"2619",130,0,2003,5,29.4008538211843
"2620",135,0,2003,5,30.4540993747396
"2621",140,0,2003,5,30.390330023106
"2622",145,0,2003,5,30.2528038810989
"2623",150,0,2003,5,30.417715343686
"2624",155,0,2003,5,30.2374271311517
"2625",160,0,2003,5,30.1018643561733
"2626",165,0,2003,5,30.0951492533598
"2627",170,0,2003,5,29.756711360422
"2628",175,0,2003,5,29.2713843617765
"2629",120,5,2003,5,29.4447207277419
"2630",125,5,2003,5,29.4336602431953
"2631",130,5,2003,5,29.1734266017027
"2632",135,5,2003,5,29.4574735600695
"2633",140,5,2003,5,29.6894473371541
"2634",145,5,2003,5,29.6452091819035
"2635",150,5,2003,5,29.4787282927176
"2636",155,5,2003,5,29.458350022789
"2637",170,5,2003,5,29.2449999213322
"2638",125,-5,2003,5,28.5245422149268
"2639",130,-5,2003,5,28.2501082336596
"2640",135,-5,2003,5,28.0882106595056
"2641",140,-5,2003,5,28.2198492182363
"2642",145,-5,2003,5,29.576739428462
"2643",150,-5,2003,5,29.9189068431023
"2644",155,-5,2003,5,30.0220699890734
"2645",160,-5,2003,5,30.0352024697058
"2646",165,-5,2003,5,30.2892816494779
"2647",170,-5,2003,5,30.1889321714594
"2648",110,10,2003,5,29.5884762268032
"2649",115,10,2003,5,30.0327379283969
"2650",130,10,2003,5,29.1189802829024
"2651",135,10,2003,5,29.4837030170033
"2652",140,10,2003,5,29.0445387128085
"2653",145,-10,2003,5,27.3379528709099
"2654",150,-10,2003,5,27.7698345985462
"2655",155,-10,2003,5,28.6060830756695
"2656",160,-10,2003,5,29.3912900486416
"2657",165,-10,2003,5,29.7816233785594
"2658",170,-10,2003,5,29.7399873921759
"2659",110,15,2003,5,29.00652263014
"2660",115,15,2003,5,29.6046158389094
"2661",155,-15,2003,5,27.4826350973552
"2662",160,-15,2003,5,27.9078560686101
"2663",170,-15,2003,5,29.001576465759
"2664",120,25,2003,5,24.322791480642
"2665",125,25,2003,5,25.8789731592882
"2666",125,30,2003,5,18.9898967150466
"2667",130,30,2003,5,23.1548639633959
"2668",135,30,2003,5,22.2453869372243
"2669",140,30,2003,5,21.634607432792
"2670",145,30,2003,5,20.6014827537424
"2671",140,35,2003,5,21.0384637686452
"2672",145,35,2003,5,20.0775103659168
"2673",140,40,2003,5,11.7524811880774
"2674",145,40,2003,5,9.98863876328398
"2675",175,-45,2003,5,10.9020280715864
"2676",120,0,2003,6,29.9805646490117
"2677",125,0,2003,6,28.8670314588807
"2678",130,0,2003,6,29.5225809124121
"2679",135,0,2003,6,30.3411570235517
"2680",140,0,2003,6,30.1407756687157
"2681",145,0,2003,6,30.0021959251298
"2682",150,0,2003,6,30.1234480171017
"2683",155,0,2003,6,30.1314763879714
"2684",160,0,2003,6,30.0726104396589
"2685",165,0,2003,6,30.2328901833331
"2686",170,0,2003,6,29.9795191168733
"2687",175,0,2003,6,29.7881313715279
"2688",180,0,2003,6,29.3355285686843
"2689",120,5,2003,6,29.4385613065626
"2690",125,5,2003,6,29.3121211146299
"2691",130,5,2003,6,29.8727674579372
"2692",135,5,2003,6,29.7688103247392
"2693",140,5,2003,6,29.9593454637635
"2694",145,5,2003,6,29.7765310164234
"2695",150,5,2003,6,29.4840409991437
"2696",165,5,2003,6,29.7162610816997
"2697",170,5,2003,6,29.690938442351
"2698",175,5,2003,6,29.4777767507283
"2699",180,5,2003,6,29.2785275278149
"2700",125,-5,2003,6,27.8091688764396
"2701",130,-5,2003,6,27.3205481011666
"2702",135,-5,2003,6,27.2250926054418
"2703",140,-5,2003,6,27.353684425354
"2704",145,-5,2003,6,29.439024504688
"2705",150,-5,2003,6,29.4162448921263
"2706",160,-5,2003,6,29.7424022730811
"2707",165,-5,2003,6,29.9639805961498
"2708",170,-5,2003,6,29.9682245134584
"2709",110,10,2003,6,28.9942213680739
"2710",115,10,2003,6,29.0915934645914
"2711",130,10,2003,6,29.4233597417865
"2712",135,10,2003,6,29.6143454050475
"2713",140,10,2003,6,29.4652010682341
"2714",145,10,2003,6,28.9475345783461
"2715",150,10,2003,6,28.7416784466144
"2716",145,-10,2003,6,26.8169604637456
"2717",150,-10,2003,6,27.3847324808889
"2718",155,-10,2003,6,27.9939050736178
"2719",160,-10,2003,6,28.9108848747489
"2720",165,-10,2003,6,28.8973938471222
"2721",170,-10,2003,6,28.9850806631364
"2722",110,15,2003,6,29.5186124440962
"2723",115,15,2003,6,29.1479622175194
"2724",135,15,2003,6,29.5266257746958
"2725",140,15,2003,6,29.2738975799387
"2726",155,-15,2003,6,26.7078704306283
"2727",160,-15,2003,6,26.9889509875332
"2728",165,-15,2003,6,27.3251661144017
"2729",120,25,2003,6,26.1237177683939
"2730",125,25,2003,6,27.4400629826464
"2731",125,30,2003,6,21.7628095477488
"2732",130,30,2003,6,24.6133839355226
"2733",135,30,2003,6,23.4941723112426
"2734",140,30,2003,6,24.0249286754819
"2735",145,30,2003,6,23.9151237618389
"2736",150,30,2003,6,23.4715812119337
"2737",165,30,2003,6,24.2907372132488
"2738",125,35,2003,6,19.3435444492352
"2739",130,35,2003,6,20.6041643614673
"2740",140,35,2003,6,22.3441328024932
"2741",145,35,2003,6,21.659288178964
"2742",150,35,2003,6,20.8499129726938
"2743",155,35,2003,6,19.8931159109844
"2744",160,35,2003,6,18.9501948968285
"2745",165,35,2003,6,19.3226764777387
"2746",140,40,2003,6,15.9211114783355
"2747",145,40,2003,6,14.9786942471937
"2748",175,-40,2003,6,15.2610215282738
"2749",120,0,2003,7,29.1258411049978
"2750",125,0,2003,7,28.2347635417972
"2751",130,0,2003,7,29.0098091336852
"2752",135,0,2003,7,29.635107362099
"2753",140,0,2003,7,29.9394830473282
"2754",145,0,2003,7,30.1326779152341
"2755",150,0,2003,7,29.9329202935516
"2756",155,0,2003,7,29.8741807619661
"2757",160,0,2003,7,29.9475160368944
"2758",165,0,2003,7,30.019613508303
"2759",170,0,2003,7,29.9541125536069
"2760",175,0,2003,7,29.5435995754858
"2761",175,0,2003,7,29.5435995754858
"2762",180,0,2003,7,29.104449499063
"2763",120,5,2003,7,29.3652089158443
"2764",125,5,2003,7,29.3313964920034
"2765",130,5,2003,7,29.209985719312
"2766",135,5,2003,7,29.2090052439396
"2767",140,5,2003,7,29.5501412032827
"2768",145,5,2003,7,29.5799915554966
"2769",150,5,2003,7,29.6383063724413
"2770",155,5,2003,7,29.6243367604648
"2771",165,5,2003,7,29.5438035162256
"2772",170,5,2003,7,29.4779339975447
"2773",175,5,2003,7,29.3122105360834
"2774",175,5,2003,7,29.3122105360834
"2775",180,5,2003,7,29.1831011089186
"2776",125,-5,2003,7,27.3501652147285
"2777",130,-5,2003,7,26.532045587566
"2778",135,-5,2003,7,25.848891971237
"2779",140,-5,2003,7,26.3074204318495
"2780",145,-5,2003,7,29.2475101703469
"2781",150,-5,2003,7,29.2493414540591
"2782",155,-5,2003,7,29.5027728270174
"2783",160,-5,2003,7,29.7050060559299
"2784",165,-5,2003,7,29.6734025349005
"2785",170,-5,2003,7,29.6967920221855
"2786",175,-5,2003,7,29.4807131261486
"2787",110,10,2003,7,29.2838844697483
"2788",115,10,2003,7,29.404014127173
"2789",130,10,2003,7,29.1786785657004
"2790",135,10,2003,7,29.1192633762599
"2791",140,10,2003,7,29.2137908771562
"2792",145,10,2003,7,29.1247670308692
"2793",155,10,2003,7,28.9309190609542
"2794",145,-10,2003,7,26.3427252400664
"2795",155,-10,2003,7,27.5594343226974
"2796",160,-10,2003,7,28.3726461451428
"2797",165,-10,2003,7,28.4009302158249
"2798",110,15,2003,7,29.4155167578651
"2799",115,15,2003,7,29.511658058038
"2800",150,15,2003,7,28.849224800264
"2801",160,-15,2003,7,26.5974623241039
"2802",165,-15,2003,7,26.9918059054898
"2803",125,30,2003,7,27.1093390001023
"2804",130,30,2003,7,27.9259053860157
"2805",135,30,2003,7,27.2700353647329
"2806",140,30,2003,7,26.0961913119107
"2807",150,30,2003,7,25.5273049190226
"2808",125,35,2003,7,22.0519547295862
"2809",130,35,2003,7,22.2040616160073
"2810",135,35,2003,7,22.5765473139539
"2811",140,35,2003,7,23.495755425873
"2812",145,35,2003,7,22.7510173226611
"2813",150,35,2003,7,22.8863883689598
"2814",155,35,2003,7,22.3113514772115
"2815",140,40,2003,7,18.2975153031469
"2816",145,40,2003,7,16.5874785727232
"2817",150,40,2003,7,17.5822483978992
"2818",120,0,2003,8,29.3646379596104
"2819",125,0,2003,8,28.2170835639205
"2820",130,0,2003,8,28.904517298271
"2821",135,0,2003,8,29.6561449237782
"2822",140,0,2003,8,29.4090017062917
"2823",145,0,2003,8,29.4199457390653
"2824",150,0,2003,8,29.3907407876362
"2825",155,0,2003,8,29.5576945644208
"2826",160,0,2003,8,29.9240782929794
"2827",165,0,2003,8,30.2099621084606
"2828",170,0,2003,8,29.9351213464741
"2829",175,0,2003,8,29.3712558501513
"2830",175,0,2003,8,29.3712558501513
"2831",180,0,2003,8,29.1318541357133
"2832",120,5,2003,8,29.4136669434724
"2833",125,5,2003,8,29.2637757451673
"2834",130,5,2003,8,28.8985463150357
"2835",135,5,2003,8,29.1599537311562
"2836",140,5,2003,8,29.3794926257105
"2837",145,5,2003,8,29.3818003132565
"2838",150,5,2003,8,29.3783326457091
"2839",155,5,2003,8,29.7557094053713
"2840",160,5,2003,8,29.9603079595673
"2841",165,5,2003,8,29.8915699110183
"2842",170,5,2003,8,29.7428048968005
"2843",175,5,2003,8,29.7077931419002
"2844",175,5,2003,8,29.7077931419002
"2845",125,-5,2003,8,27.2409979059508
"2846",130,-5,2003,8,26.540217610491
"2847",135,-5,2003,8,25.868874843385
"2848",135,-5,2003,8,25.868874843385
"2849",140,-5,2003,8,26.1368661212921
"2850",140,-5,2003,8,26.1368661212921
"2851",145,-5,2003,8,28.6689865518311
"2852",150,-5,2003,8,28.747206111473
"2853",155,-5,2003,8,29.0691829169513
"2854",160,-5,2003,8,29.6575565667131
"2855",165,-5,2003,8,29.6791658404594
"2856",170,-5,2003,8,29.703662110533
"2857",175,-5,2003,8,29.5143673395139
"2858",175,-5,2003,8,29.5143673395139
"2859",180,-5,2003,8,29.509611317518
"2860",110,10,2003,8,28.8599253582335
"2861",115,10,2003,8,29.1470446901835
"2862",130,10,2003,8,28.9760798095257
"2863",135,10,2003,8,28.8892256094288
"2864",160,10,2003,8,29.3355997660927
"2865",145,-10,2003,8,25.4177064079301
"2866",150,-10,2003,8,26.12816266732
"2867",155,-10,2003,8,27.0260327023896
"2868",160,-10,2003,8,27.9106482645441
"2869",165,-10,2003,8,28.030571399428
"2870",170,-10,2003,8,28.2547915586968
"2871",170,-10,2003,8,28.2547915586968
"2872",175,-10,2003,8,28.619205375619
"2873",175,-10,2003,8,28.619205375619
"2874",180,-10,2003,8,28.8674691635456
"2875",110,15,2003,8,29.8233934026795
"2876",115,15,2003,8,29.0072532057033
"2877",160,-15,2003,8,26.1621037482814
"2878",120,25,2003,8,28.4797065812905
"2879",125,25,2003,8,29.4682343718907
"2880",125,30,2003,8,28.8552619210033
"2881",130,30,2003,8,29.047867478844
"2882",135,30,2003,8,28.0408902434336
"2883",140,30,2003,8,28.0252323648486
"2884",130,35,2003,8,25.2511209328883
"2885",135,35,2003,8,25.9875025600955
"2886",140,35,2003,8,26.1184285289951
"2887",145,35,2003,8,25.9623315508398
"2888",150,35,2003,8,26.5207167794727
"2889",155,35,2003,8,26.2859461846826
"2890",140,40,2003,8,22.1766966768694
"2891",145,40,2003,8,19.8659891718745
"2892",150,40,2003,8,21.0201636947274
"2893",160,40,2003,8,21.4537368544796
"2894",170,40,2003,8,21.1875123452508
"2895",175,-40,2003,8,13.4533455762279
"2896",120,0,2003,9,29.5070028644055
"2897",125,0,2003,9,28.5113385120205
"2898",130,0,2003,9,29.1112782528204
"2899",135,0,2003,9,29.7304632469996
"2900",140,0,2003,9,29.5247478727023
"2901",145,0,2003,9,29.360913526312
"2902",150,0,2003,9,29.4150353196028
"2903",155,0,2003,9,30.1222075756577
"2904",160,0,2003,9,30.2867350323946
"2905",165,0,2003,9,30.2089986733688
"2906",170,0,2003,9,29.9394758883088
"2907",175,0,2003,9,29.4806475550157
"2908",180,0,2003,9,29.2498062593411
"2909",120,5,2003,9,29.0140799959636
"2910",125,5,2003,9,29.1744477619037
"2911",130,5,2003,9,29.0421145842993
"2912",140,5,2003,9,29.0546914123396
"2913",145,5,2003,9,29.3569178731382
"2914",155,5,2003,9,29.5687065809031
"2915",170,5,2003,9,29.8268136900324
"2916",170,5,2003,9,29.8268136900324
"2917",175,5,2003,9,29.8176181301088
"2918",175,5,2003,9,29.8176181301088
"2919",125,-5,2003,9,27.7290147866943
"2920",130,-5,2003,9,27.5311851077315
"2921",135,-5,2003,9,27.2667073200836
"2922",140,-5,2003,9,26.4780691969451
"2923",145,-5,2003,9,29.0358466595171
"2924",150,-5,2003,9,28.8392697897549
"2925",155,-5,2003,9,29.1092541359578
"2926",160,-5,2003,9,29.3672883153069
"2927",165,-5,2003,9,29.6479218354141
"2928",170,-5,2003,9,29.6309750755581
"2929",175,-5,2003,9,29.4618366498691
"2930",175,-5,2003,9,29.4618366498691
"2931",180,-5,2003,9,29.450587076202
"2932",110,10,2003,9,28.7351721236577
"2933",115,10,2003,9,28.8892594350407
"2934",145,-10,2003,9,25.528514957168
"2935",150,-10,2003,9,26.0719325327298
"2936",155,-10,2003,9,26.8965123042836
"2937",160,-10,2003,9,27.7442472226625
"2938",165,-10,2003,9,27.7107004078709
"2939",170,-10,2003,9,27.9137082473323
"2940",175,-10,2003,9,28.5648791046437
"2941",175,-10,2003,9,28.5648791046437
"2942",180,-10,2003,9,28.5453282683704
"2943",110,15,2003,9,29.4587221286776
"2944",115,15,2003,9,29.2028395232421
"2945",125,25,2003,9,28.6575008119721
"2946",125,30,2003,9,28.0004296594111
"2947",130,30,2003,9,28.6451027208176
"2948",135,30,2003,9,28.907298400674
"2949",140,30,2003,9,28.819614902119
"2950",130,35,2003,9,24.4669690681463
"2951",140,35,2003,9,26.4954049036077
"2952",145,35,2003,9,26.5663571808282
"2953",150,35,2003,9,27.3231332726873
"2954",155,35,2003,9,26.6284004041102
"2955",140,40,2003,9,20.868573528359
"2956",145,40,2003,9,19.5932965985861
"2957",150,40,2003,9,20.3577495167071
"2958",120,0,2003,10,29.8045741022448
"2959",125,0,2003,10,29.4027379632768
"2960",130,0,2003,10,29.6821168067935
"2961",135,0,2003,10,30.1743988820198
"2962",140,0,2003,10,30.075709002655
"2963",145,0,2003,10,30.3564197877118
"2964",150,0,2003,10,30.3390160099086
"2965",155,0,2003,10,30.4777638809533
"2966",155,0,2003,10,30.4777638809533
"2967",160,0,2003,10,30.6310357367178
"2968",165,0,2003,10,30.4487732369204
"2969",170,0,2003,10,29.8434166675964
"2970",175,0,2003,10,29.6328288949848
"2971",180,0,2003,10,29.5284574254796
"2972",120,5,2003,10,29.3737897350099
"2973",125,5,2003,10,29.4484961899331
"2974",130,5,2003,10,29.2774316946114
"2975",145,5,2003,10,29.848140049477
"2976",150,5,2003,10,29.75555514731
"2977",155,5,2003,10,29.9352565549915
"2978",155,5,2003,10,29.9352565549915
"2979",160,5,2003,10,29.9855377328778
"2980",170,5,2003,10,29.981819896245
"2981",175,5,2003,10,29.7327386211053
"2982",175,5,2003,10,29.7327386211053
"2983",180,5,2003,10,29.7502228286733
"2984",125,-5,2003,10,29.2157782128819
"2985",130,-5,2003,10,29.1302680628956
"2986",135,-5,2003,10,28.7719883317059
"2987",140,-5,2003,10,28.4983432016659
"2988",140,-5,2003,10,28.4983432016659
"2989",145,-5,2003,10,29.6583207457509
"2990",150,-5,2003,10,29.8544087971794
"2991",155,-5,2003,10,29.909519956972
"2992",160,-5,2003,10,29.7511631636028
"2993",165,-5,2003,10,30.3749228230995
"2994",170,-5,2003,10,30.2362775653665
"2995",175,-5,2003,10,30.0106968896242
"2996",175,-5,2003,10,30.0106968896242
"2997",180,-5,2003,10,29.9925850084938
"2998",110,10,2003,10,28.4966085031798
"2999",115,10,2003,10,28.9420797341264
"3000",155,10,2003,10,29.6866406672146
"3001",135,-10,2003,10,28.6927257331259
"3002",145,-10,2003,10,26.973898675469
"3003",145,-10,2003,10,26.973898675469
"3004",150,-10,2003,10,27.7116924733522
"3005",155,-10,2003,10,28.3148820192291
"3006",160,-10,2003,10,28.5803151938745
"3007",165,-10,2003,10,28.301019460203
"3008",170,-10,2003,10,28.8778041106287
"3009",175,-10,2003,10,29.0747845589769
"3010",175,-10,2003,10,29.0747845589769
"3011",180,-10,2003,10,29.0992245509424
"3012",110,15,2003,10,28.3730598374154
"3013",115,15,2003,10,28.676240572825
"3014",155,-15,2003,10,26.5814963336144
"3015",175,-15,2003,10,27.1993282459772
"3016",120,25,2003,10,25.5193640014659
"3017",125,25,2003,10,27.4356681325025
"3018",125,30,2003,10,24.6871173713255
"3019",135,30,2003,10,25.9526184618484
"3020",140,30,2003,10,25.6561014768147
"3021",130,35,2003,10,22.2447737521846
"3022",140,35,2003,10,23.8841179381189
"3023",145,35,2003,10,23.5073045406242
"3024",150,35,2003,10,24.4146302630181
"3025",155,35,2003,10,23.7200860323215
"3026",140,40,2003,10,18.6230649802556
"3027",145,40,2003,10,16.5403731907139
"3028",175,-40,2003,10,14.1213529371245
"3029",120,0,2003,11,30.0648238654858
"3030",125,0,2003,11,30.0763962407765
"3031",130,0,2003,11,29.8222146713744
"3032",135,0,2003,11,29.8108097875854
"3033",140,0,2003,11,29.570225193332
"3034",145,0,2003,11,29.8467048834453
"3035",150,0,2003,11,30.0649274490785
"3036",155,0,2003,11,30.2974483866057
"3037",160,0,2003,11,30.2717858556187
"3038",165,0,2003,11,30.7168322945202
"3039",170,0,2003,11,30.5916432031811
"3040",175,0,2003,11,30.2477609347281
"3041",180,0,2003,11,29.4961912790658
"3042",120,5,2003,11,29.4401963593049
"3043",125,5,2003,11,29.6109051970381
"3044",130,5,2003,11,29.6710376379547
"3045",165,5,2003,11,29.9333581529401
"3046",170,5,2003,11,30.1453810991252
